Date,SEK,CNH,EUR,KRW,ZAR,BRL,CZK,CHF,SGD,CAD,HKD,HUF,AUD,GBP,TRY,JPY,USD
2015-03-13,0.11478,0.1591,1.0496,0.08786,0.080123,0.3078,0.03845,0.995,0.7181,0.7825,0.12877,0.00344,0.7637,1.4744,0.37882,0.008238,1.0
2015-03-16,0.115447,0.1595,1.0568,0.08835,0.080663,0.3081,0.038785,0.9924,0.7191,0.7829,0.12879,0.00348,0.764,1.4829,0.38073,0.008241,1.0
2015-03-17,0.115145,0.16,1.0597,0.08855,0.080951,0.3086,0.038925,0.9938,0.7203,0.782,0.12882,0.00348,0.7617,1.4749,0.38298,0.008239,1.0
2015-03-18,0.116549,0.1607,1.0864,0.08995,0.082902,0.3114,0.039755,1.0221,0.7264,0.7957,0.12888,0.00358,0.7774,1.4978,0.38906,0.008325,1.0
2015-03-19,0.115291,0.1609,1.066,0.08913,0.081241,0.3038,0.038843,1.0101,0.7208,0.7864,0.12888,0.00351,0.7649,1.4753,0.3843,0.00828,1.0
2015-03-20,0.115945,0.1612,1.0821,0.0898,0.083202,0.3095,0.039418,1.0259,0.7253,0.7966,0.1289,0.00357,0.7775,1.4949,0.38853,0.008329,1.0
2015-03-23,0.117622,0.1612,1.0946,0.09062,0.084018,0.3192,0.039951,1.0351,0.7327,0.7986,0.12892,0.00361,0.788,1.4952,0.39349,0.008353,1.0
2015-03-24,0.117739,0.161,1.0924,0.09061,0.084742,0.3186,0.039856,1.0436,0.7319,0.8005,0.12893,0.00365,0.7877,1.4851,0.39185,0.00835,1.0
2015-03-25,0.117809,0.161,1.097,0.09082,0.084394,0.3124,0.040085,1.0419,0.7293,0.7987,0.12895,0.00367,0.7845,1.488,0.38653,0.008369,1.0
2015-03-26,0.116399,0.1609,1.0884,0.09049,0.083351,0.314,0.039597,1.0385,0.7296,0.8012,0.12895,0.00363,0.7828,1.4849,0.38442,0.00839,1.0
2015-03-27,0.116434,0.161,1.0889,0.0906,0.083033,0.3079,0.039636,1.04,0.7301,0.7928,0.12897,0.00363,0.7752,1.4879,0.3831,0.008394,1.0
2015-03-30,0.116421,0.1611,1.0833,0.09025,0.082298,0.3096,0.0394,1.0339,0.7265,0.7889,0.12894,0.00362,0.7654,1.481,0.38337,0.008328,1.0
2015-03-31,0.115866,0.1611,1.0731,0.09015,0.082429,0.3128,0.038952,1.0283,0.7286,0.7884,0.12899,0.00357,0.7607,1.4818,0.38506,0.008324,1.0
2015-04-01,0.115394,0.1612,1.0763,0.09104,0.083396,0.316,0.039031,1.0342,0.7336,0.7922,0.12899,0.0036,0.76,1.4823,0.38489,0.00835,1.0
2015-04-02,0.115808,0.1613,1.088,0.09163,0.083719,0.32,0.039489,1.0422,0.7366,0.7962,0.12899,0.00363,0.7592,1.4829,0.38674,0.008353,1.0
2015-04-03,0.11706,0.1614,1.0969,0.09201,0.084757,0.3203,0.039842,1.0511,0.7406,0.801,0.129,0.00367,0.7633,1.492,0.38877,0.008405,1.0
2015-04-06,0.116584,0.1614,1.0922,0.09207,0.084715,0.3198,0.039783,1.0431,0.7384,0.8012,0.12899,0.00365,0.7592,1.488,0.38894,0.008365,1.0
2015-04-07,0.115226,0.1613,1.0814,0.09128,0.084122,0.3195,0.039469,1.0351,0.735,0.7996,0.129,0.00363,0.7633,1.4808,0.38431,0.008315,1.0
2015-04-08,0.115318,0.1611,1.0781,0.0915,0.084633,0.328,0.039337,1.0347,0.7371,0.797,0.12903,0.00363,0.7684,1.4866,0.38479,0.008324,1.0
2015-04-09,0.114107,0.1608,1.0659,0.09118,0.083761,0.3271,0.038868,1.0229,0.7356,0.7949,0.12903,0.00357,0.7692,1.4713,0.38168,0.008294,1.0
2015-04-10,0.113388,0.1608,1.0604,0.09146,0.083371,0.3251,0.038782,1.0211,0.7309,0.7955,0.12903,0.00357,0.7682,1.4632,0.3804,0.00832,1.0
2015-04-13,0.113357,0.1606,1.0567,0.09076,0.082358,0.3203,0.038639,1.0226,0.7291,0.794,0.12904,0.00356,0.7589,1.4676,0.37456,0.008325,1.0
2015-04-14,0.114099,0.1609,1.0655,0.09158,0.083258,0.3265,0.038999,1.0284,0.735,0.801,0.12898,0.00359,0.7626,1.4782,0.37189,0.008375,1.0
2015-04-15,0.11461,0.1613,1.0684,0.09154,0.082898,0.3302,0.038909,1.0367,0.7369,0.8137,0.12901,0.00356,0.7682,1.4842,0.37045,0.008394,1.0
2015-04-16,0.116404,0.1616,1.0761,0.09221,0.083561,0.3311,0.03921,1.0462,0.7409,0.8205,0.12899,0.00356,0.7803,1.4934,0.37332,0.008404,1.0
2015-04-17,0.115868,0.1614,1.0806,0.09227,0.082874,0.329,0.039386,1.0502,0.7431,0.8167,0.129,0.00358,0.7782,1.4962,0.3734,0.008408,1.0
2015-04-20,0.114993,0.1614,1.0738,0.09231,0.082344,0.3299,0.039175,1.0457,0.7417,0.8179,0.12903,0.0036,0.7725,1.4907,0.37058,0.00839,1.0
2015-04-21,0.115416,0.1614,1.0736,0.09234,0.082493,0.3297,0.039111,1.0472,0.7402,0.8142,0.12903,0.00359,0.7711,1.4926,0.37238,0.008356,1.0
2015-04-22,0.114543,0.1614,1.0725,0.09225,0.081826,0.3322,0.039136,1.0293,0.7419,0.817,0.12903,0.00357,0.7755,1.5037,0.3688,0.00834,1.0
2015-04-23,0.115804,0.1615,1.0824,0.0925,0.082307,0.3367,0.039475,1.0475,0.7453,0.8234,0.12903,0.00361,0.7778,1.5057,0.37016,0.008362,1.0
2015-04-24,0.115937,0.1614,1.0873,0.0929,0.082567,0.3389,0.039534,1.0483,0.7506,0.8209,0.12903,0.00358,0.7824,1.5188,0.36839,0.008405,1.0
2015-04-27,0.116285,0.1608,1.0891,0.09356,0.083298,0.3428,0.03961,1.0472,0.7529,0.8274,0.12903,0.00363,0.7858,1.5238,0.37379,0.0084,1.0
2015-04-28,0.11742,0.1612,1.0981,0.09393,0.084278,0.3402,0.040021,1.0467,0.7591,0.8312,0.12903,0.00365,0.8022,1.5339,0.37614,0.008413,1.0
2015-04-29,0.120032,0.1613,1.1128,0.09343,0.08485,0.3377,0.040579,1.0646,0.757,0.8322,0.12902,0.00368,0.8008,1.5438,0.3752,0.008402,1.0
2015-04-30,0.120025,0.1611,1.1224,0.09282,0.083953,0.3316,0.040899,1.0722,0.7555,0.8283,0.12903,0.0037,0.7905,1.5351,0.37423,0.008377,1.0
2015-05-01,0.119011,0.161,1.1199,0.09253,0.082901,0.3318,0.040989,1.0723,0.7516,0.8226,0.129,0.00369,0.7851,1.5148,0.36929,0.00832,1.0
2015-05-04,0.119452,0.161,1.1146,0.09245,0.082915,0.3241,0.040738,1.071,0.751,0.8269,0.12898,0.00367,0.7838,1.512,0.36853,0.008324,1.0
2015-05-05,0.119745,0.1611,1.1185,0.09254,0.083472,0.3271,0.040833,1.0794,0.7507,0.8287,0.12901,0.00369,0.7942,1.5182,0.36976,0.008343,1.0
2015-05-06,0.121632,0.1612,1.1347,0.09256,0.083222,0.3296,0.041387,1.0914,0.7556,0.8301,0.129,0.00371,0.7969,1.5246,0.37145,0.008371,1.0
2015-05-07,0.121102,0.161,1.1267,0.09137,0.083063,0.3306,0.041165,1.085,0.7506,0.8245,0.12897,0.00372,0.7907,1.5245,0.37244,0.008351,1.0
2015-05-08,0.121202,0.1611,1.1199,0.09192,0.083746,0.3361,0.040831,1.0742,0.7526,0.8281,0.12898,0.0037,0.7932,1.5455,0.37099,0.008348,1.0
2015-05-11,0.120484,0.161,1.1155,0.09115,0.08277,0.3267,0.040691,1.0703,0.7478,0.8263,0.12899,0.00366,0.7891,1.5586,0.3713,0.008328,1.0
2015-05-12,0.120025,0.1611,1.1213,0.09147,0.082883,0.3312,0.040873,1.0761,0.7488,0.8322,0.12901,0.00366,0.7976,1.5671,0.37546,0.008343,1.0
2015-05-13,0.12135,0.1613,1.1354,0.09149,0.084139,0.329,0.041329,1.0908,0.7548,0.8363,0.129,0.00369,0.8113,1.5745,0.38028,0.008393,1.0
2015-05-14,0.121411,0.1612,1.141,0.09186,0.084843,0.334,0.041515,1.0963,0.7575,0.8345,0.12902,0.00372,0.8081,1.5776,0.38597,0.008391,1.0
2015-05-15,0.122066,0.1612,1.1451,0.09222,0.084768,0.3337,0.04179,1.0917,0.7571,0.8324,0.12902,0.00374,0.8034,1.5727,0.38818,0.008382,1.0
2015-05-18,0.121407,0.1611,1.1315,0.09171,0.08414,0.3326,0.04127,1.0795,0.7527,0.8224,0.12902,0.00366,0.7991,1.5653,0.38749,0.008335,1.0
2015-05-19,0.119858,0.161,1.115,0.09129,0.083973,0.3291,0.040698,1.0673,0.7486,0.8175,0.129,0.00365,0.7915,1.5513,0.38555,0.008286,1.0
2015-05-20,0.119777,0.1612,1.1094,0.0911,0.084503,0.3331,0.040617,1.0672,0.7479,0.8191,0.129,0.00361,0.7875,1.5536,0.38782,0.00824,1.0
2015-05-21,0.119929,0.1614,1.1112,0.09142,0.084535,0.3291,0.040568,1.0675,0.7481,0.8197,0.12898,0.00361,0.7896,1.5662,0.38633,0.008263,1.0
2015-05-22,0.119155,0.1613,1.1013,0.09118,0.084089,0.3233,0.040153,1.0621,0.748,0.8143,0.129,0.00359,0.7823,1.549,0.38476,0.008227,1.0
2015-05-25,0.118819,0.1612,1.0978,0.09116,0.083785,0.3227,0.040097,1.058,0.7451,0.8121,0.129,0.00357,0.7824,1.547,0.38234,0.008226,1.0
2015-05-26,0.117992,0.1611,1.0873,0.09023,0.082749,0.3171,0.039619,1.0489,0.7407,0.8043,0.12899,0.00352,0.7735,1.5385,0.37857,0.008122,1.0
2015-05-27,0.117561,0.1612,1.0904,0.09014,0.083137,0.3185,0.039731,1.0532,0.7403,0.8031,0.12889,0.00353,0.7729,1.5354,0.37847,0.008086,1.0
2015-05-28,0.118098,0.1612,1.0949,0.0902,0.082395,0.3162,0.039906,1.0594,0.7415,0.8041,0.12898,0.00354,0.7649,1.5316,0.37671,0.008067,1.0
2015-05-29,0.117383,0.1612,1.0986,0.08975,0.08232,0.3145,0.040087,1.0635,0.742,0.8031,0.12898,0.00355,0.7645,1.5291,0.3755,0.008055,1.0
2015-06-01,0.116617,0.1612,1.0927,0.08959,0.081544,0.3154,0.039833,1.0571,0.7372,0.7986,0.12894,0.00354,0.7606,1.5201,0.37257,0.008014,1.0
2015-06-02,0.118464,0.1613,1.1151,0.09032,0.082006,0.3194,0.040598,1.0717,0.7414,0.8064,0.12893,0.00357,0.7772,1.5343,0.37393,0.008057,1.0
2015-06-03,0.120445,0.1613,1.1275,0.09029,0.081246,0.3189,0.041034,1.0709,0.7448,0.8031,0.12898,0.0036,0.7787,1.5341,0.37234,0.00805,1.0
2015-06-04,0.120806,0.1612,1.1238,0.08977,0.080773,0.3189,0.040959,1.0711,0.7422,0.7999,0.12901,0.00361,0.7688,1.5364,0.37488,0.008041,1.0
2015-06-05,0.119329,0.1609,1.1114,0.08894,0.079526,0.3175,0.040529,1.0644,0.7366,0.8042,0.12899,0.00356,0.7623,1.527,0.37564,0.007961,1.0
2015-06-08,0.12051,0.1611,1.1291,0.08941,0.080158,0.3212,0.041173,1.0782,0.739,0.8058,0.129,0.0036,0.7703,1.5349,0.36343,0.008033,1.0
2015-06-09,0.120584,0.161,1.1283,0.08916,0.080446,0.3229,0.041166,1.0742,0.7399,0.8107,0.12898,0.00361,0.7691,1.5385,0.36323,0.008042,1.0
2015-06-10,0.121026,0.1611,1.1324,0.09002,0.081225,0.3207,0.04153,1.0735,0.7455,0.8158,0.12899,0.00363,0.7761,1.553,0.3655,0.008151,1.0
2015-06-11,0.121841,0.161,1.1258,0.08981,0.080913,0.3237,0.04123,1.0715,0.7437,0.8133,0.12899,0.00362,0.7755,1.5517,0.37003,0.008102,1.0
2015-06-12,0.122222,0.1609,1.1266,0.08994,0.080772,0.3206,0.041279,1.077,0.7442,0.8122,0.12898,0.00361,0.7731,1.5561,0.36854,0.008104,1.0
2015-06-15,0.122572,0.161,1.1283,0.08954,0.080632,0.3199,0.041383,1.0759,0.7429,0.8115,0.12898,0.00361,0.7766,1.5601,0.36553,0.008104,1.0
2015-06-16,0.12237,0.161,1.1248,0.08939,0.080853,0.3237,0.041265,1.0728,0.745,0.8134,0.129,0.00361,0.7752,1.5648,0.36578,0.008106,1.0
2015-06-17,0.123299,0.1612,1.1337,0.08965,0.081528,0.3275,0.041589,1.0846,0.7486,0.8178,0.12899,0.00364,0.7749,1.5833,0.36951,0.008102,1.0
2015-06-18,0.123008,0.1612,1.1359,0.09045,0.081671,0.3269,0.041718,1.085,0.7495,0.8181,0.12899,0.00364,0.78,1.588,0.3686,0.008133,1.0
2015-06-19,0.123219,0.1611,1.1352,0.09065,0.082203,0.3228,0.041648,1.0896,0.7498,0.8152,0.12901,0.00362,0.7772,1.5883,0.37104,0.008152,1.0
2015-06-22,0.122754,0.1612,1.1341,0.0908,0.082644,0.3246,0.041712,1.0854,0.7487,0.8124,0.12901,0.00365,0.7728,1.5824,0.3752,0.008106,1.0
2015-06-23,0.121068,0.1613,1.1167,0.09036,0.082176,0.3251,0.041048,1.0707,0.7459,0.8112,0.12899,0.00361,0.7736,1.5729,0.37334,0.008068,1.0
2015-06-24,0.121392,0.1613,1.1205,0.09008,0.082277,0.3229,0.041138,1.0711,0.7444,0.8075,0.12899,0.0036,0.7704,1.5706,0.37348,0.008074,1.0
2015-06-25,0.1213,0.1612,1.1205,0.08993,0.082577,0.3197,0.041162,1.0677,0.7442,0.8114,0.12899,0.00359,0.7738,1.5747,0.37663,0.008089,1.0
2015-06-26,0.120475,0.1611,1.1167,0.08905,0.081953,0.3196,0.041001,1.0719,0.7408,0.8117,0.12899,0.00358,0.7655,1.5746,0.3752,0.008074,1.0
2015-06-29,0.121539,0.1611,1.1236,0.08927,0.081683,0.3208,0.041164,1.0812,0.7429,0.8062,0.12899,0.00356,0.7679,1.5738,0.37003,0.00816,1.0
2015-06-30,0.120593,0.1611,1.1147,0.08928,0.082172,0.3222,0.040838,1.0689,0.7422,0.8003,0.12901,0.00353,0.7707,1.5712,0.37295,0.008163,1.0
2015-07-01,0.1193,0.1612,1.1053,0.08887,0.081605,0.3176,0.040529,1.0544,0.7391,0.7944,0.12899,0.00352,0.7645,1.5617,0.37154,0.008119,1.0
2015-07-02,0.118215,0.1612,1.1084,0.08901,0.081617,0.3227,0.040698,1.0599,0.7419,0.7973,0.129,0.00352,0.7633,1.5609,0.37245,0.008126,1.0
2015-07-03,0.118246,0.1611,1.1114,0.08907,0.081114,0.319,0.040984,1.0633,0.743,0.7953,0.12899,0.00353,0.7523,1.557,0.37182,0.008141,1.0
2015-07-06,0.118232,0.1609,1.1056,0.0888,0.080704,0.3188,0.040689,1.0609,0.7415,0.7904,0.12898,0.0035,0.75,1.5605,0.37338,0.008159,1.0
2015-07-07,0.117505,0.1607,1.1011,0.08811,0.080298,0.3139,0.040627,1.0564,0.7385,0.7869,0.12895,0.00348,0.7451,1.5462,0.3724,0.008161,1.0
2015-07-08,0.118174,0.1607,1.1077,0.08806,0.079532,0.3089,0.040792,1.0579,0.7408,0.7846,0.12899,0.00348,0.7429,1.5361,0.37197,0.008285,1.0
2015-07-09,0.117821,0.1608,1.1036,0.08832,0.079933,0.3105,0.040717,1.0549,0.7409,0.7869,0.129,0.0035,0.7447,1.538,0.37332,0.008242,1.0
2015-07-10,0.118645,0.1609,1.1162,0.0884,0.080261,0.3166,0.041213,1.065,0.74,0.79,0.12901,0.00358,0.7446,1.5517,0.37499,0.008144,1.0
2015-07-13,0.117804,0.1609,1.1002,0.08803,0.080345,0.3191,0.040577,1.0524,0.737,0.7849,0.129,0.00354,0.7407,1.5487,0.37794,0.008101,1.0
2015-07-14,0.117699,0.1609,1.1009,0.08747,0.081145,0.3185,0.040694,1.0584,0.7346,0.7857,0.12901,0.00354,0.7452,1.5636,0.37997,0.008105,1.0
2015-07-15,0.117525,0.1609,1.095,0.08715,0.080519,0.3185,0.040458,1.0505,0.7323,0.7743,0.12902,0.00354,0.7379,1.5639,0.37795,0.008078,1.0
2015-07-16,0.116913,0.1609,1.0875,0.0872,0.080714,0.3168,0.04015,1.044,0.7316,0.7717,0.12901,0.00351,0.7405,1.5609,0.37645,0.008055,1.0
2015-07-17,0.115572,0.161,1.083,0.08692,0.080897,0.3136,0.040026,1.0395,0.7311,0.7708,0.12902,0.0035,0.7371,1.56,0.37699,0.008061,1.0
2015-07-20,0.115939,0.1609,1.0825,0.08646,0.08041,0.3128,0.03997,1.0366,0.7296,0.7695,0.12902,0.00349,0.7372,1.5564,0.37062,0.008047,1.0
2015-07-21,0.116982,0.161,1.0935,0.08705,0.081125,0.3153,0.040343,1.0433,0.7334,0.7724,0.12901,0.00355,0.7419,1.5557,0.37249,0.008071,1.0
2015-07-22,0.116326,0.161,1.0929,0.08643,0.080603,0.3102,0.040419,1.0418,0.7321,0.7673,0.12903,0.00355,0.7377,1.5613,0.36941,0.008067,1.0
2015-07-23,0.116737,0.1609,1.0984,0.08605,0.080223,0.3043,0.040618,1.0419,0.7305,0.7671,0.12901,0.00353,0.7356,1.5514,0.3657,0.008071,1.0
2015-07-24,0.116405,0.1606,1.0984,0.08543,0.079359,0.2982,0.040625,1.0385,0.729,0.7665,0.12901,0.00352,0.7282,1.5508,0.36534,0.008077,1.0
2015-07-27,0.11752,0.1608,1.1088,0.08565,0.079236,0.2973,0.041023,1.0386,0.7305,0.767,0.12901,0.00358,0.7269,1.5559,0.36079,0.008114,1.0
2015-07-28,0.116772,0.1608,1.106,0.08617,0.079565,0.2979,0.040926,1.0389,0.7334,0.7739,0.12901,0.00358,0.7338,1.5613,0.3623,0.008094,1.0
2015-07-29,0.115747,0.1608,1.0984,0.08606,0.079732,0.3002,0.040534,1.033,0.7305,0.7725,0.129,0.00355,0.7295,1.5602,0.36149,0.008068,1.0
2015-07-30,0.115948,0.1608,1.0932,0.08524,0.07874,0.2965,0.040406,1.0318,0.7271,0.7691,0.12897,0.00354,0.7293,1.5602,0.35932,0.008055,1.0
2015-07-31,0.115937,0.1607,1.0984,0.0857,0.078869,0.2923,0.040567,1.0349,0.7287,0.7641,0.12898,0.00358,0.7308,1.5622,0.36095,0.008073,1.0
2015-08-03,0.115606,0.1608,1.095,0.08539,0.078828,0.2898,0.040504,1.0318,0.7256,0.7601,0.12898,0.00356,0.7286,1.5587,0.35962,0.008062,1.0
2015-08-04,0.114822,0.1608,1.0881,0.08552,0.078526,0.2881,0.040228,1.022,0.7242,0.758,0.12896,0.00351,0.738,1.5564,0.3593,0.00804,1.0
2015-08-05,0.114954,0.1608,1.0906,0.08519,0.078186,0.2869,0.040334,1.0213,0.7224,0.7588,0.12901,0.00352,0.7356,1.5603,0.35887,0.008008,1.0
2015-08-06,0.114363,0.1608,1.0925,0.08591,0.078639,0.2828,0.040429,1.0195,0.7227,0.7628,0.12901,0.00351,0.7346,1.5512,0.36026,0.008017,1.0
2015-08-07,0.114074,0.1609,1.0967,0.08586,0.079193,0.2851,0.040574,1.0165,0.7222,0.7614,0.129,0.00353,0.7418,1.5491,0.35962,0.008049,1.0
2015-08-10,0.115087,0.1609,1.1019,0.08627,0.079028,0.291,0.040773,1.0166,0.724,0.7691,0.12899,0.00354,0.7413,1.5592,0.35973,0.008024,1.0
2015-08-11,0.115486,0.1566,1.1042,0.0848,0.078207,0.2879,0.04086,1.012,0.7136,0.7625,0.12883,0.00354,0.7304,1.5572,0.3597,0.007993,1.0
2015-08-12,0.116373,0.1555,1.1159,0.08521,0.078391,0.2873,0.041294,1.0253,0.7149,0.7704,0.12892,0.00359,0.7379,1.5613,0.36003,0.008051,1.0
2015-08-13,0.11796,0.1547,1.115,0.08485,0.078036,0.2841,0.041286,1.0242,0.716,0.7657,0.12893,0.0036,0.736,1.5611,0.35469,0.008037,1.0
2015-08-14,0.117534,0.1551,1.1109,0.08481,0.07797,0.2871,0.041125,1.0242,0.7111,0.7635,0.12891,0.00357,0.7379,1.5642,0.35307,0.008044,1.0
2015-08-17,0.117161,0.1552,1.1078,0.08451,0.077465,0.2873,0.040993,1.0215,0.7104,0.7645,0.12895,0.00358,0.7372,1.5586,0.34866,0.008039,1.0
2015-08-18,0.116945,0.1553,1.1024,0.08431,0.077499,0.2884,0.040789,1.0232,0.7125,0.7659,0.12895,0.00357,0.7341,1.5661,0.34542,0.008038,1.0
2015-08-19,0.117362,0.1547,1.112,0.08445,0.077592,0.2863,0.041142,1.0356,0.7127,0.7617,0.12897,0.00358,0.7348,1.568,0.34183,0.008077,1.0
2015-08-20,0.117405,0.1553,1.1242,0.08439,0.077307,0.2889,0.041601,1.0432,0.713,0.7643,0.12899,0.0036,0.7337,1.569,0.34294,0.008103,1.0
2015-08-21,0.119695,0.1549,1.1386,0.08359,0.077106,0.2856,0.042133,1.0565,0.7105,0.7583,0.129,0.00362,0.7316,1.5694,0.34258,0.008193,1.0
2015-08-24,0.121244,0.154,1.1619,0.08397,0.075577,0.2814,0.042982,1.075,0.709,0.7527,0.12901,0.00371,0.7156,1.5776,0.33985,0.008444,1.0
2015-08-25,0.119473,0.1536,1.1517,0.08397,0.075782,0.2765,0.042545,1.0648,0.7115,0.7497,0.129,0.00366,0.713,1.5687,0.34008,0.008412,1.0
2015-08-26,0.117713,0.1541,1.1314,0.08452,0.076163,0.2781,0.041682,1.0474,0.7112,0.7523,0.129,0.00358,0.7122,1.5463,0.34095,0.008338,1.0
2015-08-27,0.118126,0.1544,1.1246,0.08517,0.076063,0.2814,0.041537,1.0346,0.7148,0.7577,0.12903,0.00357,0.7166,1.5403,0.34374,0.008262,1.0
2015-08-28,0.118235,0.1548,1.1185,0.08477,0.075204,0.2793,0.041376,1.0388,0.7098,0.7574,0.12903,0.00356,0.7173,1.5391,0.34201,0.008216,1.0
2015-08-31,0.118033,0.1552,1.1211,0.08452,0.075318,0.2761,0.041457,1.0338,0.7085,0.761,0.12903,0.00358,0.7113,1.5345,0.3431,0.008249,1.0
2015-09-01,0.118739,0.1558,1.1315,0.08474,0.074372,0.2701,0.041858,1.043,0.7078,0.7542,0.12903,0.00359,0.7019,1.5304,0.34122,0.008377,1.0
2015-09-02,0.118569,0.1551,1.1227,0.08445,0.074377,0.2661,0.04154,1.0315,0.7065,0.7537,0.12904,0.00358,0.7039,1.5299,0.33998,0.00831,1.0
2015-09-03,0.118934,0.155,1.1123,0.08396,0.073709,0.2674,0.041155,1.0274,0.706,0.7588,0.12903,0.00356,0.7017,1.5258,0.3366,0.008329,1.0
2015-09-04,0.11852,0.1546,1.1149,0.08324,0.072188,0.2602,0.041203,1.0291,0.702,0.753,0.12903,0.00355,0.6908,1.517,0.33248,0.008401,1.0
2015-09-07,0.11839,0.1543,1.117,0.0831,0.071602,0.2602,0.041297,1.0255,0.7006,0.7515,0.12903,0.00355,0.6924,1.5277,0.32983,0.008384,1.0
2015-09-08,0.118985,0.1549,1.1203,0.08368,0.072871,0.2618,0.041372,1.0213,0.7054,0.757,0.12902,0.00357,0.7017,1.5396,0.33219,0.008346,1.0
2015-09-09,0.119068,0.1546,1.1207,0.08393,0.072499,0.2644,0.041415,1.025,0.7058,0.7543,0.12901,0.00356,0.7018,1.5368,0.32937,0.008297,1.0
2015-09-10,0.119549,0.1566,1.128,0.08457,0.073369,0.2597,0.041699,1.0275,0.7076,0.7546,0.12903,0.00358,0.7072,1.5445,0.33088,0.00829,1.0
2015-09-11,0.121371,0.156,1.1338,0.08455,0.073756,0.2584,0.041832,1.0316,0.7093,0.754,0.12903,0.00362,0.7092,1.5429,0.32826,0.008293,1.0
2015-09-14,0.121149,0.1562,1.1317,0.08454,0.074139,0.262,0.041856,1.0326,0.7109,0.7539,0.12903,0.00361,0.7138,1.5427,0.32722,0.008317,1.0
2015-09-15,0.120359,0.156,1.1269,0.08481,0.074253,0.2589,0.041588,1.0266,0.7133,0.7547,0.12904,0.00361,0.7142,1.5344,0.32998,0.008304,1.0
2015-09-16,0.121154,0.1562,1.129,0.08548,0.075376,0.261,0.041655,1.0297,0.7159,0.7592,0.12902,0.00362,0.7197,1.5493,0.33352,0.008294,1.0
2015-09-17,0.122418,0.1562,1.1435,0.08567,0.074886,0.2565,0.042183,1.0421,0.7152,0.7586,0.12903,0.00369,0.7173,1.5591,0.332,0.008333,1.0
2015-09-18,0.12125,0.1566,1.1298,0.08529,0.075071,0.2535,0.04174,1.0325,0.7141,0.7561,0.12903,0.00364,0.7189,1.5536,0.3328,0.008335,1.0
2015-09-21,0.119591,0.1563,1.119,0.08486,0.074232,0.2509,0.041375,1.0292,0.7092,0.7545,0.12903,0.00361,0.7132,1.5507,0.33262,0.008295,1.0
2015-09-22,0.119059,0.1558,1.112,0.08436,0.073102,0.247,0.041068,1.0256,0.7058,0.7534,0.12903,0.00357,0.7089,1.5365,0.33041,0.008323,1.0
2015-09-23,0.118634,0.1553,1.1186,0.08369,0.072138,0.2393,0.041138,1.0205,0.7013,0.7507,0.12903,0.00358,0.7003,1.5245,0.32912,0.008314,1.0
2015-09-24,0.119302,0.1558,1.123,0.08398,0.072234,0.2522,0.041172,1.0254,0.7033,0.7516,0.12903,0.00358,0.7024,1.5242,0.32887,0.008328,1.0
2015-09-25,0.118875,0.1563,1.1195,0.08383,0.071853,0.2517,0.041074,1.0212,0.7016,0.7498,0.12902,0.00355,0.7024,1.518,0.32874,0.008293,1.0
2015-09-28,0.118187,0.1573,1.1244,0.08361,0.071132,0.2433,0.041276,1.027,0.7,0.7466,0.12903,0.00357,0.6989,1.5174,0.327,0.008339,1.0
2015-09-29,0.119263,0.1576,1.1249,0.08361,0.071535,0.2461,0.041353,1.0291,0.7003,0.745,0.12903,0.00358,0.6985,1.5151,0.32926,0.008351,1.0
2015-09-30,0.119492,0.1572,1.1177,0.08437,0.07218,0.2533,0.041104,1.0274,0.7031,0.7512,0.12903,0.00357,0.7018,1.5128,0.33046,0.008342,1.0
2015-10-01,0.119376,0.157,1.1195,0.08483,0.071828,0.2494,0.041243,1.0233,0.699,0.7536,0.12903,0.00358,0.703,1.5131,0.33038,0.008338,1.0
2015-10-02,0.119641,0.1573,1.1216,0.08524,0.07282,0.2543,0.041296,1.0292,0.6979,0.7603,0.12903,0.0036,0.7045,1.5185,0.33412,0.008339,1.0
2015-10-05,0.119962,0.1575,1.1188,0.08608,0.073423,0.2556,0.041252,1.0251,0.7042,0.7642,0.12903,0.00358,0.7083,1.5146,0.33512,0.008302,1.0
2015-10-06,0.121446,0.1574,1.1272,0.0861,0.073976,0.2595,0.041593,1.0342,0.7048,0.7672,0.12903,0.00362,0.7166,1.5227,0.33812,0.008318,1.0
2015-10-07,0.121204,0.1576,1.1237,0.0863,0.074276,0.2573,0.041419,1.0271,0.708,0.7659,0.12903,0.0036,0.7208,1.5319,0.34014,0.008332,1.0
2015-10-08,0.121265,0.1577,1.1276,0.08674,0.075141,0.2643,0.041521,1.0349,0.7121,0.7682,0.12903,0.00362,0.726,1.5348,0.34558,0.008338,1.0
2015-10-09,0.121974,0.1577,1.1358,0.0871,0.074928,0.2658,0.041915,1.0396,0.7163,0.7725,0.12903,0.00365,0.7336,1.5322,0.34344,0.008316,1.0
2015-10-12,0.122204,0.1581,1.1358,0.0874,0.075046,0.2658,0.041923,1.0387,0.7149,0.7694,0.12903,0.00366,0.7362,1.5348,0.34165,0.008331,1.0
2015-10-13,0.122865,0.1577,1.1379,0.08694,0.073768,0.2569,0.041919,1.044,0.7131,0.7669,0.12903,0.00365,0.7245,1.5248,0.338,0.008351,1.0
2015-10-14,0.123282,0.1577,1.1474,0.08794,0.075557,0.2624,0.042339,1.0533,0.7253,0.7731,0.12903,0.0037,0.73,1.5477,0.34324,0.008415,1.0
